work_wikidata_id,work_name,work_type,release_or_first_broadcast_date,location_wikidata_id,location_name,latitude,longitude,address,episode_timecode_start,episode_timecode_end,imdb_id,tmdb_movie_id,tmdb_tv_id,wikidata_work_url,wikidata_location_url,data_source
Q1660599,環遊世界80天,television film,1989-01-01,Q21,英格兰,53.0,-1.0,,,,tt0096535,,20580,https://www.wikidata.org/wiki/Q1660599,https://www.wikidata.org/wiki/Q21,Wikidata P915/P625/P6375/P577
Q17507216,當哈維遇見鮑勃,television film,2010-01-01,Q84,伦敦,51.507222222,-0.1275,,,,tt1692945,76187,,https://www.wikidata.org/wiki/Q17507216,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q7711878,第三十九級台階,television film,2008-12-28,Q23436,爱丁堡,55.953333333,-3.189166666,,,,tt1282016,16877,,https://www.wikidata.org/wiki/Q7711878,https://www.wikidata.org/wiki/Q23436,Wikidata P915/P625/P6375/P577
Q1611248,简·爱,television film,1970-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0065911,131313,,https://www.wikidata.org/wiki/Q1611248,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q1428718,聯航93,television film,2006-01-30,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0481522,10958,,https://www.wikidata.org/wiki/Q1428718,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q2565731,艾瑪,television film,1996-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0118308,12254,,https://www.wikidata.org/wiki/Q2565731,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q1068911,花豹少女隊：勇闖好萊塢,television film,2008-08-22,Q21,英格兰,53.0,-1.0,,,,tt1013542,27621,,https://www.wikidata.org/wiki/Q1068911,https://www.wikidata.org/wiki/Q21,Wikidata P915/P625/P6375/P577
Q3830195,裸體列儂,television film,2010-01-01,Q84,伦敦,51.507222222,-0.1275,,,,tt1560164,42484,,https://www.wikidata.org/wiki/Q3830195,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q378748,鐘樓怪人,television film,1982-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0084100,80385,,https://www.wikidata.org/wiki/Q378748,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q1167445,阳光下的罪恶,television film,2001-04-20,Q1014993,Burgh Island,50.279722222,-3.900277777,,,,tt0276115,,,https://www.wikidata.org/wiki/Q1167445,https://www.wikidata.org/wiki/Q1014993,Wikidata P915/P625/P6375/P577
Q1167445,阳光下的罪恶,television film,2001-04-20,Q4998624,Burgh Island Hotel,50.27974,-3.89804,,,,tt0276115,,,https://www.wikidata.org/wiki/Q1167445,https://www.wikidata.org/wiki/Q4998624,Wikidata P915/P625/P6375/P577
Q473899,魔鬼潛艦,television film,1997-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0119320,2131,,https://www.wikidata.org/wiki/Q473899,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q121775325,35 Diwrnod,television program,2014-03-23,Q6729370,玛塞克马,51.633,-3.233,,,,tt3919200,,61925,https://www.wikidata.org/wiki/Q121775325,https://www.wikidata.org/wiki/Q6729370,Wikidata P915/P625/P6375/P577
Q96371323,A Question of Europe,television program,,Q26263406,Oxford Union Society Debating Hall,51.75307307,-1.259787627,,,,tt5805286,,,https://www.wikidata.org/wiki/Q96371323,https://www.wikidata.org/wiki/Q26263406,Wikidata P915/P625/P6375/P577
Q4707487,Alan Partridge: Welcome to the Places of My Life,television program,2012-06-25,Q23109,诺福克郡,52.6725,0.95,,,,tt2227372,455644,,https://www.wikidata.org/wiki/Q4707487,https://www.wikidata.org/wiki/Q23109,Wikidata P915/P625/P6375/P577
Q111584737,Colouring Light: Brian Clarke - An Artist Apart,television program,2011-10-17,Q102328757,"St Lawrence's Church, Longridge",53.8253,-2.601,,,,tt5701150,1406217,,https://www.wikidata.org/wiki/Q111584737,https://www.wikidata.org/wiki/Q102328757,Wikidata P915/P625/P6375/P577
Q111584737,Colouring Light: Brian Clarke - An Artist Apart,television program,2011-10-17,Q84,伦敦,51.507222222,-0.1275,,,,tt5701150,1406217,,https://www.wikidata.org/wiki/Q111584737,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q111584737,Colouring Light: Brian Clarke - An Artist Apart,television program,2011-10-17,Q202628,奥尔德姆,53.544722222,-2.118333333,,,,tt5701150,1406217,,https://www.wikidata.org/wiki/Q111584737,https://www.wikidata.org/wiki/Q202628,Wikidata P915/P625/P6375/P577
Q138762717,Crookhaven: The School for Thieves,television program,2026-03-22,Q5125757,Clandeboye Estate,54.642,-5.717,,,,,,,https://www.wikidata.org/wiki/Q138762717,https://www.wikidata.org/wiki/Q5125757,Wikidata P915/P625/P6375/P577
Q126617755,Joelle Without Filter,television program,,Q84,伦敦,51.507222222,-0.1275,,,,,,,https://www.wikidata.org/wiki/Q126617755,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q126617755,Joelle Without Filter,television program,,Q145,英国,54.6,-2.0,,,,,,,https://www.wikidata.org/wiki/Q126617755,https://www.wikidata.org/wiki/Q145,Wikidata P915/P625/P6375/P577
Q126617755,Joelle Without Filter,television program,,Q21,英格兰,53.0,-1.0,,,,,,,https://www.wikidata.org/wiki/Q126617755,https://www.wikidata.org/wiki/Q21,Wikidata P915/P625/P6375/P577
Q65091388,RuPaul's Drag Race UK,television program,,Q17508272,3 Mills Studios,51.52722222,-0.00583333,"London Legacy Development Corporation, Level 10,  1 Stratford Place, Montfichet Road, London E20 1EJ",,,tt9780442,,92611,https://www.wikidata.org/wiki/Q65091388,https://www.wikidata.org/wiki/Q17508272,Wikidata P915/P625/P6375/P577
Q65091388,RuPaul's Drag Race UK,television program,,Q661896,松木制片厂,51.548611111,-0.535,,,,tt9780442,,92611,https://www.wikidata.org/wiki/Q65091388,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q65091388,RuPaul's Drag Race UK,television program,,Q5594105,格拉納達電視中心,53.4789,-2.25581,,,,tt9780442,,92611,https://www.wikidata.org/wiki/Q65091388,https://www.wikidata.org/wiki/Q5594105,Wikidata P915/P625/P6375/P577
Q3025482,Win My Wage,television program,,Q7746609,利茲影城,53.803366,-1.570106,,,,tt1071195,,,https://www.wikidata.org/wiki/Q3025482,https://www.wikidata.org/wiki/Q7746609,Wikidata P915/P625/P6375/P577
Q4795614,圍繞披頭四,television program,1964-05-06,Q7734970,喷泉制作室,51.5612,-0.2818,,,,tt0179651,146294,,https://www.wikidata.org/wiki/Q4795614,https://www.wikidata.org/wiki/Q7734970,Wikidata P915/P625/P6375/P577
Q5262960,布朗啟示錄,television program,,Q145,英国,54.6,-2.0,,,,tt2513228,,58270,https://www.wikidata.org/wiki/Q5262960,https://www.wikidata.org/wiki/Q145,Wikidata P915/P625/P6375/P577
Q56277103,政治直播室,television program,,Q124233,米尔班克,51.4995,-0.1333,,,,tt8925028,,85728,https://www.wikidata.org/wiki/Q56277103,https://www.wikidata.org/wiki/Q124233,Wikidata P915/P625/P6375/P577
Q55075013,越線的傢伙們,television program,,Q1410,直布罗陀,36.14,-5.35,,,,,,78665,https://www.wikidata.org/wiki/Q55075013,https://www.wikidata.org/wiki/Q1410,Wikidata P915/P625/P6375/P577
Q55074958,那裡是哪兒？？,television program,,Q22,苏格兰,57.0,-5.0,,,,,,79960,https://www.wikidata.org/wiki/Q55074958,https://www.wikidata.org/wiki/Q22,Wikidata P915/P625/P6375/P577
Q16552671,"Broadchurch, season 1",television season,,Q104176878,road to nowhere,51.532282,-2.433879,,,,,,,https://www.wikidata.org/wiki/Q16552671,https://www.wikidata.org/wiki/Q104176878,Wikidata P915/P625/P6375/P577
Q84302586,"Dancing on Ice, series 12",television season,,Q7275193,皇家空軍基地,51.7269,-0.543333,,,,,,,https://www.wikidata.org/wiki/Q84302586,https://www.wikidata.org/wiki/Q7275193,Wikidata P915/P625/P6375/P577
Q58238452,"Outlander, season 4",television season,,Q22,苏格兰,57.0,-5.0,,,,,,,https://www.wikidata.org/wiki/Q58238452,https://www.wikidata.org/wiki/Q22,Wikidata P915/P625/P6375/P577
Q109659920,"Queen of the Universe, season 1",television season,,Q84,伦敦,51.507222222,-0.1275,,,,,,,https://www.wikidata.org/wiki/Q109659920,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q70650334,"RuPaul's Drag Race UK, series 1",television season,,Q17508272,3 Mills Studios,51.52722222,-0.00583333,"London Legacy Development Corporation, Level 10,  1 Stratford Place, Montfichet Road, London E20 1EJ",,,,,,https://www.wikidata.org/wiki/Q70650334,https://www.wikidata.org/wiki/Q17508272,Wikidata P915/P625/P6375/P577
Q104213051,"RuPaul's Drag Race UK, series 2",television season,,Q661896,松木制片厂,51.548611111,-0.535,,,,,,,https://www.wikidata.org/wiki/Q104213051,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q108132988,"RuPaul's Drag Race UK, series 3",television season,,Q5594105,格拉納達電視中心,53.4789,-2.25581,,,,,,,https://www.wikidata.org/wiki/Q108132988,https://www.wikidata.org/wiki/Q5594105,Wikidata P915/P625/P6375/P577
Q113680503,"RuPaul's Drag Race UK, series 4",television season,,Q661896,松木制片厂,51.548611111,-0.535,,,,,,,https://www.wikidata.org/wiki/Q113680503,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q122145817,"RuPaul's Drag Race UK, series 5",television season,,Q661896,松木制片厂,51.548611111,-0.535,,,,,,,https://www.wikidata.org/wiki/Q122145817,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q7623647,"Strictly Come Dancing, series 03",television season,,Q3501089,埃尔斯特里影城,51.6587,-0.2758,,,,,,,https://www.wikidata.org/wiki/Q7623647,https://www.wikidata.org/wiki/Q3501089,Wikidata P915/P625/P6375/P577
Q7623647,"Strictly Come Dancing, series 03",television season,,Q880905,布萊克浦爾塔,53.815833333,-3.055277777,,,,,,,https://www.wikidata.org/wiki/Q7623647,https://www.wikidata.org/wiki/Q880905,Wikidata P915/P625/P6375/P577
Q7623646,"Strictly Come Dancing, series 2",television season,,Q880905,布萊克浦爾塔,53.815833333,-3.055277777,,,,,,,https://www.wikidata.org/wiki/Q7623646,https://www.wikidata.org/wiki/Q880905,Wikidata P915/P625/P6375/P577
Q127797065,"Strictly Come Dancing, series 22",television season,,Q3501089,埃尔斯特里影城,51.6587,-0.2758,,,,,,,https://www.wikidata.org/wiki/Q127797065,https://www.wikidata.org/wiki/Q3501089,Wikidata P915/P625/P6375/P577
Q127797065,"Strictly Come Dancing, series 22",television season,,Q880905,布萊克浦爾塔,53.815833333,-3.055277777,,,,,,,https://www.wikidata.org/wiki/Q127797065,https://www.wikidata.org/wiki/Q880905,Wikidata P915/P625/P6375/P577
Q135447367,"Strictly Come Dancing, series 23",television season,,Q3501089,埃尔斯特里影城,51.6587,-0.2758,,,,,,,https://www.wikidata.org/wiki/Q135447367,https://www.wikidata.org/wiki/Q3501089,Wikidata P915/P625/P6375/P577
Q135447367,"Strictly Come Dancing, series 23",television season,,Q880905,布萊克浦爾塔,53.815833333,-3.055277777,,,,,,,https://www.wikidata.org/wiki/Q135447367,https://www.wikidata.org/wiki/Q880905,Wikidata P915/P625/P6375/P577
Q122766550,"Taskmaster, series 15",television season,,Q57243748,Frogmore Paper Mill,51.7385,-0.4683,,,,,,,https://www.wikidata.org/wiki/Q122766550,https://www.wikidata.org/wiki/Q57243748,Wikidata P915/P625/P6375/P577
Q122766550,"Taskmaster, series 15",television season,,Q130721669,Taskmaster House,51.474630805,-0.26651466,"Ibis Cottage, Great Chertsey Road, London, W4 3UL",,,,,,https://www.wikidata.org/wiki/Q122766550,https://www.wikidata.org/wiki/Q130721669,Wikidata P915/P625/P6375/P577
Q122766550,"Taskmaster, series 15",television season,,Q661896,松木制片厂,51.548611111,-0.535,,,,,,,https://www.wikidata.org/wiki/Q122766550,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q122766556,"Taskmaster, series 16",television season,,Q130721669,Taskmaster House,51.474630805,-0.26651466,"Ibis Cottage, Great Chertsey Road, London, W4 3UL",,,,,,https://www.wikidata.org/wiki/Q122766556,https://www.wikidata.org/wiki/Q130721669,Wikidata P915/P625/P6375/P577
Q122766556,"Taskmaster, series 16",television season,,Q8036889,Wormsley Park,51.6447,-0.934224,,,,,,,https://www.wikidata.org/wiki/Q122766556,https://www.wikidata.org/wiki/Q8036889,Wikidata P915/P625/P6375/P577
Q122766556,"Taskmaster, series 16",television season,,Q661896,松木制片厂,51.548611111,-0.535,,,,,,,https://www.wikidata.org/wiki/Q122766556,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q124820629,"Taskmaster, series 17",television season,2024-03-28,Q26483822,Kennel Farm,51.179309,-0.793336,,,,,,,https://www.wikidata.org/wiki/Q124820629,https://www.wikidata.org/wiki/Q26483822,Wikidata P915/P625/P6375/P577
Q124820629,"Taskmaster, series 17",television season,2024-03-28,Q130721669,Taskmaster House,51.474630805,-0.26651466,"Ibis Cottage, Great Chertsey Road, London, W4 3UL",,,,,,https://www.wikidata.org/wiki/Q124820629,https://www.wikidata.org/wiki/Q130721669,Wikidata P915/P625/P6375/P577
Q124820629,"Taskmaster, series 17",television season,2024-03-28,Q661896,松木制片厂,51.548611111,-0.535,,,,,,,https://www.wikidata.org/wiki/Q124820629,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q126198955,"Taskmaster, series 18",television season,,Q130721669,Taskmaster House,51.474630805,-0.26651466,"Ibis Cottage, Great Chertsey Road, London, W4 3UL",,,,,,https://www.wikidata.org/wiki/Q126198955,https://www.wikidata.org/wiki/Q130721669,Wikidata P915/P625/P6375/P577
Q126198955,"Taskmaster, series 18",television season,,Q661896,松木制片厂,51.548611111,-0.535,,,,,,,https://www.wikidata.org/wiki/Q126198955,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q126198955,"Taskmaster, series 18",television season,,Q2301819,索普主題樂園,51.404722222,-0.513055555,,,,,,,https://www.wikidata.org/wiki/Q126198955,https://www.wikidata.org/wiki/Q2301819,Wikidata P915/P625/P6375/P577
Q133818369,"Taskmaster, series 19",television season,,Q130721669,Taskmaster House,51.474630805,-0.26651466,"Ibis Cottage, Great Chertsey Road, London, W4 3UL",,,,,,https://www.wikidata.org/wiki/Q133818369,https://www.wikidata.org/wiki/Q130721669,Wikidata P915/P625/P6375/P577
Q133818369,"Taskmaster, series 19",television season,,Q661896,松木制片厂,51.548611111,-0.535,,,,,,,https://www.wikidata.org/wiki/Q133818369,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q133818369,"Taskmaster, series 19",television season,,Q46404,潘斯希爾,51.3289,-0.429578,,,,,,,https://www.wikidata.org/wiki/Q133818369,https://www.wikidata.org/wiki/Q46404,Wikidata P915/P625/P6375/P577
Q135209963,"Taskmaster, series 20",television season,,Q130721669,Taskmaster House,51.474630805,-0.26651466,"Ibis Cottage, Great Chertsey Road, London, W4 3UL",,,,,,https://www.wikidata.org/wiki/Q135209963,https://www.wikidata.org/wiki/Q130721669,Wikidata P915/P625/P6375/P577
Q135209963,"Taskmaster, series 20",television season,,Q661896,松木制片厂,51.548611111,-0.535,,,,,,,https://www.wikidata.org/wiki/Q135209963,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q135209963,"Taskmaster, series 20",television season,,Q1765667,桑當公園賽馬場,51.3758,-0.361667,,,,,,,https://www.wikidata.org/wiki/Q135209963,https://www.wikidata.org/wiki/Q1765667,Wikidata P915/P625/P6375/P577
Q138749503,"Taskmaster, series 21",television season,,Q795613,BBC電視中心,51.5099,-0.2263,,,,,,,https://www.wikidata.org/wiki/Q138749503,https://www.wikidata.org/wiki/Q795613,Wikidata P915/P625/P6375/P577
Q138749503,"Taskmaster, series 21",television season,,Q130721669,Taskmaster House,51.474630805,-0.26651466,"Ibis Cottage, Great Chertsey Road, London, W4 3UL",,,,,,https://www.wikidata.org/wiki/Q138749503,https://www.wikidata.org/wiki/Q130721669,Wikidata P915/P625/P6375/P577
Q138749503,"Taskmaster, series 21",television season,,Q205666,汉普敦宫,51.4034,-0.337499,"Hampton Court Palace, East Molesey KT8 9AU",,,,,,https://www.wikidata.org/wiki/Q138749503,https://www.wikidata.org/wiki/Q205666,Wikidata P915/P625/P6375/P577
Q139825542,"Taskmaster, series 22",television season,,Q795613,BBC電視中心,51.5099,-0.2263,,,,,,,https://www.wikidata.org/wiki/Q139825542,https://www.wikidata.org/wiki/Q795613,Wikidata P915/P625/P6375/P577
Q139825542,"Taskmaster, series 22",television season,,Q6397882,London Museum of Water and Steam,51.489,-0.2904,"Green Dragon Lane, Brentford TW8 0EN",,,,,,https://www.wikidata.org/wiki/Q139825542,https://www.wikidata.org/wiki/Q6397882,Wikidata P915/P625/P6375/P577
Q139825542,"Taskmaster, series 22",television season,,Q130721669,Taskmaster House,51.474630805,-0.26651466,"Ibis Cottage, Great Chertsey Road, London, W4 3UL",,,,,,https://www.wikidata.org/wiki/Q139825542,https://www.wikidata.org/wiki/Q130721669,Wikidata P915/P625/P6375/P577
Q20746214,"The Great British Bake Off, series 6",television season,2015-08-05,Q7980976,Welford Park,51.456,-1.41358,,,,,,,https://www.wikidata.org/wiki/Q20746214,https://www.wikidata.org/wiki/Q7980976,Wikidata P915/P625/P6375/P577
Q28443685,"The Great British Bake Off, series 7",television season,2016-08-24,Q7980976,Welford Park,51.456,-1.41358,,,,,,,https://www.wikidata.org/wiki/Q28443685,https://www.wikidata.org/wiki/Q7980976,Wikidata P915/P625/P6375/P577
Q7751929,"The Mole, season 1",television season,,Q785,泽西,49.19,-2.11,,,,,,,https://www.wikidata.org/wiki/Q7751929,https://www.wikidata.org/wiki/Q785,Wikidata P915/P625/P6375/P577
Q126737135,"The Traitors, season 3",television season,,Q17569162,Ardross Castle,57.7353,-4.33397,"Ardross Castle, Alness, Ross-shire, IV17 0YE",,,,,,https://www.wikidata.org/wiki/Q126737135,https://www.wikidata.org/wiki/Q17569162,Wikidata P915/P625/P6375/P577
Q7805126,"Time Team, series 1",television season,,Q4813330,Athelney Abbey,51.0593,-2.93458,,,,,,,https://www.wikidata.org/wiki/Q7805126,https://www.wikidata.org/wiki/Q4813330,Wikidata P915/P625/P6375/P577
Q7805126,"Time Team, series 1",television season,,Q4960578,Bremetennacum,53.8103,-2.53403,,,,,,,https://www.wikidata.org/wiki/Q7805126,https://www.wikidata.org/wiki/Q4960578,Wikidata P915/P625/P6375/P577
Q7805126,"Time Team, series 1",television season,,Q2704839,Llangorse Lake,51.930961111,-3.262755555,,,,,,,https://www.wikidata.org/wiki/Q7805126,https://www.wikidata.org/wiki/Q2704839,Wikidata P915/P625/P6375/P577
Q7805126,"Time Team, series 1",television season,,Q201114,温洛克,52.5966,-2.558,,,,,,,https://www.wikidata.org/wiki/Q7805126,https://www.wikidata.org/wiki/Q201114,Wikidata P915/P625/P6375/P577
Q7805140,"Time Team, series 2",television season,,Q5450440,Finlaggan Castle,55.8353,-6.1727,,,,,,,https://www.wikidata.org/wiki/Q7805140,https://www.wikidata.org/wiki/Q5450440,Wikidata P915/P625/P6375/P577
Q7805140,"Time Team, series 2",television season,,Q1963112,Tockenham,51.513056,-1.94611,,,,,,,https://www.wikidata.org/wiki/Q7805140,https://www.wikidata.org/wiki/Q1963112,Wikidata P915/P625/P6375/P577
Q7805140,"Time Team, series 2",television season,,Q9375269,Winterbourne Gunner,51.1153295,-1.7445275,,,,,,,https://www.wikidata.org/wiki/Q7805140,https://www.wikidata.org/wiki/Q9375269,Wikidata P915/P625/P6375/P577
Q7805140,"Time Team, series 2",television season,,Q1130266,兰柏宫,51.49556,-0.11972,,,,,,,https://www.wikidata.org/wiki/Q7805140,https://www.wikidata.org/wiki/Q1130266,Wikidata P915/P625/P6375/P577
Q7805140,"Time Team, series 2",television season,,Q635086,希爾頓城堡,54.9225,-1.44318,,,,,,,https://www.wikidata.org/wiki/Q7805140,https://www.wikidata.org/wiki/Q635086,Wikidata P915/P625/P6375/P577
Q137832009,七王國的騎士第一季,television season,,Q10686,贝尔法斯特,54.596666666,-5.93,,,,,,,https://www.wikidata.org/wiki/Q137832009,https://www.wikidata.org/wiki/Q10686,Wikidata P915/P625/P6375/P577
Q137834485,七王國的騎士第二季,television season,,Q10686,贝尔法斯特,54.596666666,-5.93,,,,,,,https://www.wikidata.org/wiki/Q137834485,https://www.wikidata.org/wiki/Q10686,Wikidata P915/P625/P6375/P577
Q4027892,+100500,television series,2011-01-01,Q84,伦敦,51.507222222,-0.1275,,,,tt4958826,,,https://www.wikidata.org/wiki/Q4027892,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q4631870,24 Hours in A&E,television series,,Q7270030,Queen's Medical Centre,52.9436,-1.1857,,,,tt2674484,,39706,https://www.wikidata.org/wiki/Q4631870,https://www.wikidata.org/wiki/Q7270030,Wikidata P915/P625/P6375/P577
Q4631870,24 Hours in A&E,television series,,Q1742181,国王大学医院,51.468694444,-0.092222222,"King's College Hospital, Denmark Hill, London, SE5 9RS",,,tt2674484,,39706,https://www.wikidata.org/wiki/Q4631870,https://www.wikidata.org/wiki/Q1742181,Wikidata P915/P625/P6375/P577
Q4631870,24 Hours in A&E,television series,,Q3495316,聖喬治醫院,51.4267,-0.1757,,,,tt2674484,,39706,https://www.wikidata.org/wiki/Q4631870,https://www.wikidata.org/wiki/Q3495316,Wikidata P915/P625/P6375/P577
Q110652727,3 體,television series,,Q145,英国,54.6,-2.0,,,,tt13016388,,108545,https://www.wikidata.org/wiki/Q110652727,https://www.wikidata.org/wiki/Q145,Wikidata P915/P625/P6375/P577
Q117705975,A Kind of Spark,television series,,Q1470791,诺士佛,53.3025,-2.370833333,,,,tt21149774,,223116,https://www.wikidata.org/wiki/Q117705975,https://www.wikidata.org/wiki/Q1470791,Wikidata P915/P625/P6375/P577
Q117075282,After the Flood,television series,,Q383912,格洛索普,53.4435,-1.9489,,,,tt26745417,,241097,https://www.wikidata.org/wiki/Q117075282,https://www.wikidata.org/wiki/Q383912,Wikidata P915/P625/P6375/P577
Q117075282,After the Flood,television series,,Q2569086,纽米尔斯,53.367,-2.007,,,,tt26745417,,241097,https://www.wikidata.org/wiki/Q117075282,https://www.wikidata.org/wiki/Q2569086,Wikidata P915/P625/P6375/P577
Q15618496,Benefits Street,television series,,Q8025985,Winson Green,52.4944,-1.9408,,,,tt3406870,,155293,https://www.wikidata.org/wiki/Q15618496,https://www.wikidata.org/wiki/Q8025985,Wikidata P915/P625/P6375/P577
Q15618496,Benefits Street,television series,,Q989418,蒂斯河畔斯托克顿,54.57,-1.32,,,,tt3406870,,155293,https://www.wikidata.org/wiki/Q15618496,https://www.wikidata.org/wiki/Q989418,Wikidata P915/P625/P6375/P577
Q19871429,Boy Meets Girl,television series,,Q1425428,泰恩河畔纽卡斯尔,54.977777777,-1.613333333,,,,tt5000634,,63851,https://www.wikidata.org/wiki/Q19871429,https://www.wikidata.org/wiki/Q1425428,Wikidata P915/P625/P6375/P577
Q5133662,Climbing Great Buildings,television series,,Q1814818,劳埃德大厦,51.513055555,-0.0825,,,,tt1711385,,34007,https://www.wikidata.org/wiki/Q5133662,https://www.wikidata.org/wiki/Q1814818,Wikidata P915/P625/P6375/P577
Q58326265,Clodagh’s Irish Food Trails,television series,,Q22890,爱尔兰岛,53.351,-7.921,,,,,,,https://www.wikidata.org/wiki/Q58326265,https://www.wikidata.org/wiki/Q22890,Wikidata P915/P625/P6375/P577
Q100258242,Confessions of a Fashionista,television series,,Q84,伦敦,51.507222222,-0.1275,,,,tt19838606,,209425,https://www.wikidata.org/wiki/Q100258242,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q100258242,Confessions of a Fashionista,television series,,Q145,英国,54.6,-2.0,,,,tt19838606,,209425,https://www.wikidata.org/wiki/Q100258242,https://www.wikidata.org/wiki/Q145,Wikidata P915/P625/P6375/P577
Q100258242,Confessions of a Fashionista,television series,,Q21,英格兰,53.0,-1.0,,,,tt19838606,,209425,https://www.wikidata.org/wiki/Q100258242,https://www.wikidata.org/wiki/Q21,Wikidata P915/P625/P6375/P577
Q136105997,Counsels,television series,,Q4093,格拉斯哥,55.861111111,-4.25,,,,tt38091032,,,https://www.wikidata.org/wiki/Q136105997,https://www.wikidata.org/wiki/Q4093,Wikidata P915/P625/P6375/P577
Q30636436,Culinary Genius,television series,,Q84,伦敦,51.507222222,-0.1275,,,,,,,https://www.wikidata.org/wiki/Q30636436,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q5216214,Dani's House,television series,,Q23436,爱丁堡,55.953333333,-3.189166666,,,,tt1198825,,7970,https://www.wikidata.org/wiki/Q5216214,https://www.wikidata.org/wiki/Q23436,Wikidata P915/P625/P6375/P577
Q104842747,Dear Ladies,television series,,Q2852827,Great Budworth,53.283,-2.5,,,,tt0085004,,26267,https://www.wikidata.org/wiki/Q104842747,https://www.wikidata.org/wiki/Q2852827,Wikidata P915/P625/P6375/P577
Q104842747,Dear Ladies,television series,,Q1077003,南特维希,53.067,-2.522,,,,tt0085004,,26267,https://www.wikidata.org/wiki/Q104842747,https://www.wikidata.org/wiki/Q1077003,Wikidata P915/P625/P6375/P577
Q104842747,Dear Ladies,television series,,Q1470791,诺士佛,53.3025,-2.370833333,,,,tt0085004,,26267,https://www.wikidata.org/wiki/Q104842747,https://www.wikidata.org/wiki/Q1470791,Wikidata P915/P625/P6375/P577
Q124466034,Department Q,television series,,Q23436,爱丁堡,55.953333333,-3.189166666,,,,tt27995114,,245703,https://www.wikidata.org/wiki/Q124466034,https://www.wikidata.org/wiki/Q23436,Wikidata P915/P625/P6375/P577
Q5282710,Disraeli,television series,,Q21,英格兰,53.0,-1.0,,,,tt0078601,266337,13603,https://www.wikidata.org/wiki/Q5282710,https://www.wikidata.org/wiki/Q21,Wikidata P915/P625/P6375/P577
Q2644879,Dynamo: Magician Impossible,television series,,Q22905,布拉德福德,53.794,-1.751,,,,tt1999525,,40058,https://www.wikidata.org/wiki/Q2644879,https://www.wikidata.org/wiki/Q22905,Wikidata P915/P625/P6375/P577
Q5441332,Feel the Force,television series,,Q23436,爱丁堡,55.953333333,-3.189166666,,,,tt0768188,,2534,https://www.wikidata.org/wiki/Q5441332,https://www.wikidata.org/wiki/Q23436,Wikidata P915/P625/P6375/P577
Q55611750,Flack,television series,,Q84,伦敦,51.507222222,-0.1275,,,,tt8128344,,86632,https://www.wikidata.org/wiki/Q55611750,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q107022144,GPs: Behind Closed Doors,television series,,Q122831984,Great Horton,53.781,-1.785,,,,tt3713810,,85867,https://www.wikidata.org/wiki/Q107022144,https://www.wikidata.org/wiki/Q122831984,Wikidata P915/P625/P6375/P577
Q107022144,GPs: Behind Closed Doors,television series,,Q6665690,Lockleaze,51.4901,-2.5608,,,,tt3713810,,85867,https://www.wikidata.org/wiki/Q107022144,https://www.wikidata.org/wiki/Q6665690,Wikidata P915/P625/P6375/P577
Q107022144,GPs: Behind Closed Doors,television series,,Q6537297,刘易舍姆,51.461455555,-0.005369444,,,,tt3713810,,85867,https://www.wikidata.org/wiki/Q107022144,https://www.wikidata.org/wiki/Q6537297,Wikidata P915/P625/P6375/P577
